sample_id,zoopTotal_sum,FF_sum,Omni_sum,Carni_sum,Cope_omni_sum,Cope_carni_sum,Cal_omni_sum,Cal_carni_sum,Cyc_omni_sum,Cyc_carni_sum,otherCopepods_omni_sum,otherCopepods_carni_sum
139-28,83.3333,0,8,75.3333,6.6667,75.3333,6.6667,0,0,75.3333,0,0
139-29,233.9999,1.3333,28.6667,203.9999,16,202.6666,16,0,0,202.6666,0,0
139-3,47.3334,0,8,39.3334,6.6667,39.3334,6.6667,0,0,39.3334,0,0
139-30,227.3332,0,43.9999,183.3333,34.6666,182.6666,34.6666,0,0,182.6666,0,0
139-31,220.6667,0.6667,26.6666,193.3334,26.6666,193.3334,26.6666,0,0,193.3334,0,0
139-32,263.3333,2.6667,35.3333,225.3333,30.6666,225.3333,30.6666,0,0,225.3333,0,0
139-33,270.6666,2.6667,34.6666,233.3333,30.6666,233.3333,30.6666,0,0,233.3333,0,0
139-34,302.6667,0,22.6667,280,20,280,20,0,0,280,0,0
139-35,242.6666,4,30.6666,208,18.6666,208,18.6666,0,0,208,0,0
139-36,214,1.3333,26.6667,186,18.6667,185.3333,18.6667,0,0,185.3333,0,0
139-37,208,1.3333,22.6667,184,12,184,12,0,0,184,0,0
139-38,188,2,10.6667,175.3333,3.3334,175.3333,3.3334,0,0,175.3333,0,0
139-39,196,0,19.3333,176.6667,10,176,10,0,0,176,0,0
139-4,63.3334,0,11.3334,52,9.3334,52,9.3334,0,0,52,0,0
139-40,277.3334,4,25.3334,248,13.3334,248,13.3334,0,0,248,0,0
139-41,256.6667,4,18.6667,234,10.6667,234,10.6667,0,0,234,0,0
139-42,309.3334,8,26.6667,274.6667,17.3334,274.6667,17.3334,0,0,274.6667,0,0
139-43,289.3333,5.3333,42.6667,241.3333,20,241.3333,20,0,0,241.3333,0,0
139-44,293.3333,14.6667,25.3333,253.3333,17.3333,253.3333,17.3333,0,0,253.3333,0,0
139-45,250.6668,8,29.3334,213.3334,18.6667,213.3334,18.6667,0,0,213.3334,0,0
139-46,279.3334,8.6667,14.6667,256,2.6667,256,2.6667,0,0,256,0,0
139-47,160.0001,6.6667,11.3334,142,2.6667,142,2.6667,0,0,142,0,0
139-48,104.6666,5.3333,10.6666,88.6667,3.3333,88.6667,3.3333,0,0,88.6667,0,0
139-49,128.6665,3.3333,8.6666,116.6666,5.3333,116.6666,5.3333,0,0,116.6666,0,0
139-5,94.0001,0.6667,6.6667,86.6667,4.6667,86.6667,4.6667,0,0,86.6667,0,0
139-50,86.6667,12.6667,4.6667,69.3333,2,69.3333,2,0,0,69.3333,0,0
139-51,89.3334,0.6667,6.6667,82,4,82,4,0,0,82,0,0
139-52,97.3333,4,1.3333,92,0,92,0,0,0,92,0,0
139-53,103.3334,2.6667,4,96.6667,0.6667,96.6667,0.6667,0,0,96.6667,0,0
139-54,156.6666,2,4,150.6666,2,150.6666,2,0,0,150.6666,0,0
139-55,197.3332,4,11.9999,181.3333,3.9999,181.3333,3.9999,0,0,181.3333,0,0
139-56,178.6666,4,16,158.6666,5.3333,158.6666,5.3333,0,0,158.6666,0,0
139-57,252.0001,1.3333,15.3334,235.3334,8.6667,235.3334,8.6667,0,0,235.3334,0,0
139-58,206,3.3333,4,198.6667,2,198.6667,2,0,0,198.6667,0,0
139-59,154,3.3333,10.6667,140,6,140,6,0,0,140,0,0
139-6,92.6667,0,10.6667,82,10.6667,82,10.6667,0,0,82,0,0
139-60,200,0,8,192,1.3333,192,1.3333,0,0,192,0,0
139-61,195.3334,4,7.3334,184,3.3334,184,3.3334,0,0,184,0,0
139-62,157.3333,0,4,153.3333,2.6667,153.3333,2.6667,0,0,153.3333,0,0
139-63,113.3334,2,2.6667,108.6667,0,108.6667,0,0,0,108.6667,0,0
139-64,95.3333,1.3333,0.6667,93.3333,0.6667,93.3333,0,0,0.6667,93.3333,0,0
139-65,125.9999,1.3333,1.3333,123.3333,0,123.3333,0,0.6667,0,122.6666,0,0
139-66,128,2,6.6667,119.3333,0.6667,119.3333,0,0,0.6667,119.3333,0,0
139-67,137.9999,5.3333,1.3333,131.3333,0,131.3333,0,0,0,131.3333,0,0
139-68,101.3333,3.3333,2.6667,95.3333,2,95.3333,2,0,0,95.3333,0,0
139-69,154,1.3333,5.3334,147.3333,5.3334,147.3333,4.6667,0,0.6667,147.3333,0,0
139-7,117.3334,0.6667,9.3334,107.3333,6.6667,107.3333,6.6667,0,0,107.3333,0,0
139-70,228,6.6667,9.3333,212,8,212,8,0,0,212,0,0
139-71,121.3333,2.6667,4.6666,114,3.3333,113.3333,2.6666,0,0.6667,113.3333,0,0
139-72,88.6667,8.6667,7.3333,72.6667,7.3333,72,7.3333,0,0,72,0,0
139-73,106,5.3333,4.6667,96,4,94.6667,4,0,0,94.6667,0,0
139-74,108.6668,2.6667,4.6667,101.3334,4,101.3334,4,0,0,101.3334,0,0
139-75,96,9.3333,4.0001,82.6666,3.3334,82.6666,3.3334,0,0,82.6666,0,0
139-76,100.0001,0,6.0001,94,5.3334,94,4.6667,0,0.6667,94,0,0
139-77,108.0001,0,4.0001,104,4.0001,103.3333,4.0001,0,0,103.3333,0,0
139-78,88.6668,0,3.3334,85.3334,3.3334,84.6667,3.3334,0,0,84.6667,0,0
139-79,88.6667,1.3333,3.3334,84,3.3334,84,2.6667,0,0.6667,84,0,0
139-8,160.6667,0,8,152.6667,8,152.6667,8,0,0,152.6667,0,0
139-80,94.6669,0.6667,2.0001,92.0001,1.3334,91.3334,0.6667,0,0.6667,91.3334,0,0
139-81,71.3333,1.3333,2.6667,67.3333,2.6667,67.3333,2.6667,0,0,67.3333,0,0
139-82,92.6667,1.3333,2,89.3334,2,89.3334,2,0,0,89.3334,0,0
139-83,88,4,2.6667,81.3333,0.6667,81.3333,0.6667,0,0,81.3333,0,0
139-84,79.3333,2,0,77.3333,0,77.3333,0,0,0,77.3333,0,0
139-85,68.6667,4,1.3334,63.3333,0.6667,63.3333,0.6667,0,0,63.3333,0,0
139-86,82,1.3333,4,76.6667,4,76.6667,4,0,0,76.6667,0,0
139-87,100.6667,2.6667,3.3333,94.6667,3.3333,93.3334,3.3333,0,0,93.3334,0,0
139-88,45.3334,2,0.6667,42.6667,0,42,0,0,0,42,0,0
139-89,52.6666,1.3333,0.6667,50.6666,0,50.6666,0,0,0,50.6666,0,0
139-9,106.6667,0,8.6667,98,7.3334,98,6.6667,0,0.6667,98,0,0
139-90,28.0001,0.6667,0.6667,26.6667,0.6667,24.6667,0.6667,0,0,24.6667,0,0
139-91,14.6666,0,0,14.6666,0,14.6666,0,0,0,14.6666,0,0
139-92,20.6666,1.3333,0,19.3333,0,19.3333,0,0,0,19.3333,0,0
139-93,13.3334,0,0.6667,12.6667,0,12.6667,0,0,0,12.6667,0,0
139-94,11.3334,2,0.6667,8.6667,0,8.6667,0,0,0,8.6667,0,0
139-95,12.0001,0,0.6667,11.3334,0,11.3334,0,0,0,11.3334,0,0
139-96,12.0001,0.6667,0.6667,10.6667,0,10.6667,0,0,0,10.6667,0,0
139-97,14.6667,0,0,14.6667,0,14,0,0,0,14,0,0
139-98,10.6667,0,0,10.6667,0,10.6667,0,0,0,10.6667,0,0
14-1,4.0002,0,2.0001,2.0001,2.0001,2.0001,2.0001,0,0,2.0001,0,0
14-13,1.3334,0,1.3334,0,1.3334,0,1.3334,0,0,0,0,0
14-17,1.3334,0,0.6667,0.6667,0.6667,0.6667,0.6667,0,0,0.6667,0,0
14-21,1.3334,0,1.3334,0,1.3334,0,1.3334,0,0,0,0,0
14-25,3.3334,0,1.3334,2,1.3334,2,1.3334,0,0,2,0,0
14-29,0.6667,0,0,0.6667,0,0.6667,0,0,0,0.6667,0,0
14-33,32.0002,0,3.3335,28.6667,2.6668,28.6667,2.0001,2.6667,0.6667,26,0,0
14-37,4.6667,0,0.6667,4.6667,0,2.6667,0,0,0,2.6667,0,0
14-41,8.0002,0,4.0001,4.0001,4.0001,4.0001,3.3334,0.6667,0.6667,3.3334,0,0
14-45,19.3335,0,2.6668,16.6667,2.0001,16.6667,2.0001,13.3333,0,3.3334,0,0
14-49,6.6667,0,0.6667,6,0.6667,6,0.6667,4,0,2,0,0
14-5,3.3334,0,3.3334,0,3.3334,0,2.0001,0,1.3333,0,0,0
14-53,10,0,2.0001,7.9999,1.3334,7.9999,1.3334,4.6666,0,3.3333,0,0
14-57,2.6667,0,0,2.6667,0,2.6667,0,1.3334,0,1.3333,0,0
14-61,0.6667,0,0,0.6667,0,0.6667,0,0,0,0.6667,0,0
14-65,0,0,0,0,0,0,0,0,0,0,0,0
14-69,4.0002,0,2.0001,2.0001,2.0001,2.0001,2.0001,0.6667,0,1.3334,0,0
14-73,1.3334,0,0,1.3334,0,0.6667,0,0,0,0.6667,0,0
14-77,1.3334,0,0,1.3334,0,1.3334,0,0.6667,0,0.6667,0,0
14-81,4.6668,0,2,2.6668,2,2.0001,0.6667,0.6667,1.3333,1.3334,0,0
14-85,2.0001,0,0.6667,1.3334,0.6667,0.6667,0.6667,0,0,0.6667,0,0
14-9,4.0001,0,2.0001,2,1.3334,2,1.3334,0,0,2,0,0
140-1,48.6666,2,0,46.6666,0,45.3333,0,0,0,45.3333,0,0
140-10,42.6667,0,0,42.6667,0,42.6667,0,0,0,42.6667,0,0
140-11,50,0,0,50,0,50,0,0,0,50,0,0
140-12,79.3333,0,2.6666,76.6667,2.6666,76,2.6666,0,0,76,0,0
140-13,67.3333,0,8.6667,58.6666,8.6667,58.6666,8.6667,0,0,58.6666,0,0
140-14,35.3334,0,5.3334,30,5.3334,30,5.3334,0,0,30,0,0
140-15,29.3333,0,0.6667,28.6666,0.6667,27.3333,0.6667,0,0,27.3333,0,0
140-16,28,0,3.3333,24.6667,3.3333,24,3.3333,0,0,24,0,0
140-17,52.6667,0,1.3334,51.3333,1.3334,50,1.3334,0,0,50,0,0
140-18,55.9999,0,3.3333,52.6666,3.3333,52.6666,3.3333,0,0,52.6666,0,0
140-19,95.3333,0,6.6666,88.6667,6.6666,88,6.6666,0,0,88,0,0
140-2,36,1.3333,0.6667,34,0.6667,31.3333,0.6667,0,0,31.3333,0,0
140-20,121.3333,0,8,113.3333,8,113.3333,8,0,0,113.3333,0,0
140-21,110,0,16,94,16,94,16,0,0,94,0,0
140-22,142,1.3333,7.3334,133.3333,7.3334,133.3333,7.3334,0,0,133.3333,0,0
140-23,146.6666,0,10.6666,136,10.6666,136,10.6666,0,0,136,0,0
140-24,192.6666,0,30.6666,162,30.6666,162,30.6666,0,0,162,0,0
140-25,40.6666,0,7.3333,33.3333,7.3333,33.3333,7.3333,0,0,33.3333,0,0
140-26,120.6667,0,12,108.6667,12,108,12,0,0,108,0,0
140-27,50.6668,0,4.6667,46.0001,4.6667,44.0001,4.6667,0.6667,0,43.3334,0,0
140-28,92.6668,0,2.6667,90.0001,2.6667,89.3334,2.6667,0,0,89.3334,0,0
140-29,138.6667,0,3.3334,135.3333,3.3334,134,3.3334,0.6667,0,133.3333,0,0
140-3,43.3333,0,0,43.3333,0,42,0,0,0,42,0,0
140-30,94.6667,0,4.6667,90,4.6667,86,4,0,0.6667,86,0,0
140-31,132.6667,0,1.3334,131.3333,1.3334,129.3333,1.3334,0,0,129.3333,0,0
140-32,112.6668,0,3.3334,109.3334,3.3334,108.6667,3.3334,0,0,108.6667,0,0
140-33,94.6668,0,1.3334,93.3334,1.3334,93.3334,1.3334,1.3334,0,92,0,0
140-34,114.0001,0,3.3333,110.6668,3.3333,109.3334,3.3333,0,0,109.3334,0,0
140-35,142.6667,0,24,118.6667,24,118.6667,22,0.6667,2,118,0,0
140-36,136.0002,0,33.3335,102.6667,33.3335,102,32.6668,0.6667,0.6667,101.3333,0,0
140-37,172.6667,0,49.3333,123.3334,49.3333,120.6667,49.3333,2,0,118.6667,0,0
140-38,162.6667,0,52,110.6667,52,108.6667,51.3333,2,0.6667,106.6667,0,0
140-39,219.3333,0,61.3333,158,60.6666,156.6667,58.6666,0,2,156.6667,0.6667,0
140-4,45.3333,0,3.3333,42,3.3333,42,3.3333,0,0,42,0,0
140-40,204.6665,0,49.3333,155.3332,46,152.6666,39.3333,0,6.6667,152.6666,1.3333,0
140-41,144.6668,0,40.6667,104.0001,40,102.6667,34,0.6667,6,102,0,0
140-42,161.3335,0,25.3334,136.0001,24.6667,134.6668,24,1.3334,0.6667,133.3334,0,0
140-43,162.6665,0,10.6666,151.9999,10.6666,151.9999,10.6666,1.3333,0,150.6666,0,0
140-44,155.9999,0,35.9999,120,35.9999,118.6666,32.6666,3.3333,3.3333,115.3333,0,0
140-45,210.6666,0,70.6666,140,70.6666,136,61.3333,1.3333,9.3333,134.6667,0,0
140-46,302.6666,0,68.6666,234,67.9999,234,54.6666,0,13.3333,234,0,0
140-47,208.6667,0,52.6667,156,52.6667,156,49.3334,1.3333,3.3333,154.6667,0,0
140-48,177.3334,0,25.3334,152,25.3334,152,24.0001,0,1.3333,152,0,0
140-49,121.9999,0,15.3333,106.6666,15.3333,106.6666,13.3333,0,2,106.6666,0,0
140-5,81.3333,1.3333,2.6667,77.3333,2.6667,77.3333,2.6667,0,0,77.3333,0,0
140-50,188,0,20,168,20,168,18.6667,0,1.3333,168,0,0
140-51,168,0,26.6667,141.3333,26.6667,141.3333,24,0,2.6667,141.3333,0,0
140-52,197.3332,0,19.9999,177.3333,18.6666,177.3333,17.3333,1.3333,1.3333,176,0,0
140-53,133.3335,0,10.0001,123.3334,9.3334,123.3334,9.3334,0,0,123.3334,0,0
140-54,68.6666,0,5.3333,63.3333,5.3333,63.3333,4.6666,0,0.6667,63.3333,0,0
140-55,103.3334,0,5.3334,98,3.3334,94.6667,3.3334,0,0,94.6667,0,0
140-56,114,0,6.6666,107.3334,5.9999,105.3334,5.9999,0.6667,0,104.6667,0,0
140-57,60,0,3.3333,56.6667,2.6666,54.6667,2.6666,0,0,54.6667,0,0
140-58,72.0002,0,2.6668,69.3334,2.0001,68.6667,2.0001,0.6667,0,68,0,0
140-59,75.3335,0,2.6668,72.6667,2.0001,70.6667,1.3334,0.6667,0.6667,70,0,0
140-6,100.6668,0.6667,2.6667,97.3334,2.6667,96.6667,2.6667,0,0,96.6667,0,0
140-60,114.6668,0,3.3334,111.3334,3.3334,110,2.6667,0,0.6667,110,0,0
140-61,95.3333,0,4.6666,90.6667,4.6666,90,4.6666,0.6667,0,89.3333,0,0
140-62,66.6667,0,0.6667,66,0.6667,65.3333,0.6667,0,0,65.3333,0,0
140-63,87.3333,0,2,85.3333,1.3333,85.3333,1.3333,0,0,85.3333,0,0
140-64,149.3334,0,2.6667,146.6667,0.6667,146,0.6667,0,0,146,0,0
140-65,132,0.6667,2,129.3333,0.6667,129.3333,0,0,0.6667,129.3333,0,0
140-66,76.0001,0,1.3334,74.6667,0.6667,74,0.6667,0,0,74,0,0
140-67,140.6667,0,4.6667,136,0,136,0,0,0,136,0,0
140-68,201.3334,0,8.6667,192.6667,7.3334,192.6667,7.3334,0,0,192.6667,0,0
140-69,236,0,10.6667,225.3333,8.6667,223.9999,8.6667,0,0,223.9999,0,0
140-7,98.6667,0.6667,0,98,0,98,0,0,0,98,0,0
140-70,253.3333,0,16,237.3333,16,236,16,0,0,236,0,0
140-71,344,1.3333,22.6667,320,21.3334,320,21.3334,1.3333,0,318.6667,0,0
140-72,270,0,14,256,9.3333,256,8,0,1.3333,256,0,0
140-73,229.3334,0.6667,9.3333,219.3334,9.3333,219.3334,9.3333,0.6667,0,218.6667,0,0
140-74,183.9999,2.6667,10.6666,170.6666,9.3333,170.6666,9.3333,0,0,170.6666,0,0
140-75,286.6667,5.3333,2.6667,278.6667,2.6667,276,2.6667,0,0,276,0,0
140-76,224,1.3333,8,214.6667,8,212,8,0,0,212,0,0
140-77,265.3333,0,8,257.3333,8,257.3333,8,1.3333,0,256,0,0
140-78,278.6666,5.3333,6.6667,266.6666,6.6667,265.3333,6.6667,0,0,265.3333,0,0
140-79,253.3333,5.3333,6.6666,241.3334,6.6666,241.3334,5.3333,0,1.3333,241.3334,0,0
140-8,60.6667,0,0,60.6667,0,60,0,0,0,60,0,0
140-80,201.3335,6.6667,5.3334,189.3334,4.6667,188,4.6667,1.3333,0,186.6667,0,0
140-81,179.3333,2.6667,7.3333,169.3333,7.3333,169.3333,6.6666,0,0.6667,169.3333,0,0
140-82,152.0001,0.6667,4,147.3334,4,144.6667,4,0,0,144.6667,0,0
140-83,122.6667,2.6667,0,120,0,120,0,0,0,120,0,0
140-84,181.3333,0,2,179.3333,2,175.3333,1.3333,0,0.6667,175.3333,0,0
140-9,43.3333,1.3333,0,42,0,39.3333,0,0,0,39.3333,0,0
141-1,62.0001,0,5.3334,56.6667,4.6667,56.6667,4.6667,0.6667,0,56,0,0
141-10,163.3333,0,23.3333,140,22,140,22,1.3333,0,138.6667,0,0
141-11,137.3333,2.6667,2.6666,132,2.6666,132,2.6666,2.6667,0,129.3333,0,0
141-12,141.3333,0,2.6666,138.6667,2.6666,136.6667,2.6666,1.3333,0,135.3334,0,0
141-13,148.6666,0,5.3333,143.3333,5.3333,142.6666,5.3333,1.3333,0,141.3333,0,0
141-14,209.9999,4,3.9999,202,3.9999,202,3.9999,4.6667,0,197.3333,0,0
141-15,174.6666,1.3333,3.9999,169.3334,3.9999,169.3334,3.9999,2.6667,0,166.6667,0,0
141-16,183.3334,4,7.3334,172,4.6667,172,4.6667,5.3333,0,166.6667,0,0
141-17,134.6666,1.3333,17.3333,116,17.3333,116,17.3333,6.6667,0,109.3333,0,0
141-18,130.6667,0,4,126.6667,4,126,4,4.6667,0,121.3333,0,0
141-19,97.3333,0,0,97.3333,0,97.3333,0,1.3333,0,96,0,0
141-2,124.6665,0,6.6666,117.9999,5.3333,115.9999,5.3333,1.3333,0,114.6666,0,0
141-20,169.3333,0,14.6667,154.6666,12,153.3333,12,6.6667,0,146.6666,0,0
141-21,147.3334,0,15.3334,132,15.3334,132,14.6667,1.3333,0.6667,130.6667,0,0
141-22,156,0,6.6666,149.3334,5.3333,149.3334,5.3333,4,0,145.3334,0,0
141-23,188,0,9.3334,178.6666,9.3334,178.6666,8.6667,1.3333,0.6667,177.3333,0,0
141-24,207.3332,0,9.9999,197.3333,8.6666,197.3333,7.3333,2.6667,1.3333,194.6666,0,0
141-25,135.3334,0,6.0002,129.3332,5.3335,119.9999,5.3335,3.3333,0,116.6666,0,0
141-26,104.6669,0,5.3335,99.3334,4.6668,96,4.6668,0.6667,0,95.3333,0.6667,0
141-27,120.6665,2,9.9999,108.6666,9.3332,108.6666,9.3332,5.3333,0,103.3333,0.6667,0
141-28,130.6668,0.6667,12,118.0001,12,115.3334,12,3.3333,0,112.0001,0,0
141-29,96.6667,0,9.3333,87.3334,9.3333,86,9.3333,1.3333,0,84.6667,0,0
141-3,126.6666,0,9.3333,117.3333,8,115.3333,8,0,0,115.3333,0,0
141-30,106.6668,0,11.3334,95.3334,10.6667,94.6667,10.6667,0.6667,0,94,0,0
141-31,70.6667,0,5.3333,65.3334,4,64,4,0.6667,0,63.3333,0,0
141-32,91.3333,0,14.6667,76.6666,14.6667,73.3333,14.6667,0,0,73.3333,0,0
141-33,139.3336,0,19.3335,120.0001,18.6668,119.3334,18.6668,0,0,119.3334,0,0
141-34,140.6666,0,8.6666,132,8.6666,132,8.6666,0,0,132,0,0
141-35,113.3332,0.6667,16.6666,95.9999,16.6666,95.9999,16.6666,1.3333,0,94.6666,0,0
141-36,44.6667,0,9.3334,35.3333,8.0001,35.3333,8.0001,0,0,35.3333,0,0
141-37,76.6668,0.6667,11.3334,64.6667,11.3334,64.6667,10.6667,0,0.6667,64.6667,0,0
141-38,67.3334,0,3.3334,64,2.6667,64,2,0,0.6667,64,0.6667,0
141-39,58,0,4.6667,53.3333,3.3334,53.3333,3.3334,0,0,53.3333,0,0
141-4,169.9999,1.3333,14,154.6666,10.6667,153.3333,10.6667,4,0,149.3333,0,0
141-40,101.3335,0,12.0001,89.3334,11.3334,89.3334,10.6667,0,0.6667,89.3334,0,0
141-41,86.6668,0,11.3334,75.3334,9.3334,75.3334,9.3334,0,0,75.3334,0,0
141-42,106.6668,0,17.3334,89.3334,17.3334,89.3334,17.3334,0,0,89.3334,0,0
141-43,89.3333,0,11.3333,78,9.3333,78,9.3333,0,0,78,0,0
141-44,84.6668,0.6667,10,74.0001,10,72.6667,10,0,0,72.6667,0,0
141-45,127.3334,0.6667,12.6667,114,12.6667,114,12.6667,0,0,114,0,0
141-46,94.6666,0,10.6667,83.9999,8.6667,83.9999,8,0,0.6667,83.9999,0,0
141-47,101.3334,0,10,91.3334,9.3333,90.6667,8,0,1.3333,90.6667,0,0
141-48,129.3333,0,12.6667,116.6666,12,116.6666,11.3333,0,0.6667,116.6666,0,0
141-49,114.6666,1.3333,17.3333,96,15.3333,96,15.3333,0,0,96,0,0
141-5,152,0,13.3333,138.6667,9.3333,138.6667,9.3333,4,0,134.6667,0,0
141-50,120.6667,0,18.6667,102,17.3334,101.3333,17.3334,0,0,101.3333,0,0
141-51,116,0.6667,21.3334,93.9999,18.6667,91.9999,18.6667,0,0,91.9999,0,0
141-52,185.3334,0,18.6667,166.6667,17.3334,164.6667,17.3334,0,0,164.6667,0,0
141-53,131.3334,0,20.6667,110.6667,20.6667,110.6667,20.6667,0,0,110.6667,0,0
141-54,116.6668,0,12.6667,104.0001,10.6667,104.0001,10.6667,0,0,104.0001,0,0
141-55,110.0001,0,14.0001,96,13.3334,96,13.3334,0,0,96,0,0
141-56,235.9999,0,17.9999,218,14.6666,217.3333,14.6666,0,0,217.3333,0,0
141-57,159.3334,0,23.3334,136,23.3334,136,22.6667,0,0.6667,136,0,0
141-58,152,0.6667,22.6666,128.6667,18.6666,128.6667,18.6666,0,0,128.6667,0,0
141-59,116.0002,0.6667,14.6668,100.6667,12.0001,100.6667,11.3334,0,0.6667,100.6667,0,0
141-6,189.9999,1.3333,15.3333,173.3333,12.6667,172,12,4,0.6667,168,0,0
141-60,241.3333,2.6667,30.6667,207.9999,29.3334,207.9999,28.0001,0,1.3333,207.9999,0,0
141-61,212.6667,0.6667,25.3333,186.6667,25.3333,186.6667,25.3333,0,0,186.6667,0,0
141-62,144,0,13.3333,130.6667,13.3333,130.6667,13.3333,0,0,130.6667,0,0
141-63,238,2.6667,16.6667,218.6666,11.3334,217.3333,10.6667,0,0.6667,217.3333,0,0
141-64,233.3333,1.3333,18.6667,213.3333,16,213.3333,16,0,0,213.3333,0,0
141-65,259.3333,2.6667,20.6666,236,20.6666,236,17.9999,0,2.6667,236,0,0
141-66,302.6667,0,32,270.6667,24,270.6667,24,0,0,270.6667,0,0
141-67,257.9999,0,24.6667,233.3332,22.6667,231.9999,21.3334,0,1.3333,231.9999,0,0
141-68,234,0,23.3334,210.6666,22.6667,209.3333,21.3334,0,1.3333,209.3333,0,0
141-69,196.6666,0,18,178.6666,16.6667,178.6666,16,0,0.6667,178.6666,0,0
141-7,158,0,14.0001,143.9999,11.3334,142.6666,10.6667,1.3333,0.6667,141.3333,0,0
141-70,328.6667,0,49.3333,279.3334,46.6667,277.3334,45.3334,0,1.3333,277.3334,0,0
141-71,310,0,54.6666,255.3334,50.6666,254.6667,49.3333,0,1.3333,254.6667,0,0
141-72,321.9999,0,43.3333,278.6666,39.3333,278.6666,39.3333,0,0,278.6666,0,0
141-73,207.3333,0,14.6667,192.6666,12,191.3333,12,0.6667,0,190.6666,0,0
141-74,291.3333,0,22.6666,268.6667,21.3333,268,21.3333,0,0,268,0,0
141-75,227.3335,0,18.0001,209.3334,18.0001,209.3334,18.0001,0,0,209.3334,0,0
141-76,241.3332,1.3333,12,227.9999,12,227.9999,12,2.6666,0,225.3333,0,0
141-77,199.9998,0,17.3333,182.6665,17.3333,181.3332,17.3333,2.6666,0,178.6666,0,0
141-78,312.6665,0,21.9999,290.6666,20.6666,289.3333,19.3333,8,1.3333,281.3333,0,0
141-79,282.6665,0,44,238.6665,44,237.3332,42.6667,2.6666,1.3333,234.6666,0,0
141-8,111.9999,0.6667,9.3333,101.9999,8,101.3332,8,1.3333,0,99.9999,0,0
141-80,347.9999,0,49.3332,298.6667,49.3332,297.3334,47.9999,0,1.3333,297.3334,0,0
141-81,312.6666,0,38,274.6666,38,270.6666,38,1.3333,0,269.3333,0,0
141-82,309.3333,0,21.3333,288,21.3333,288,21.3333,0,0,288,0,0
141-83,306.6666,0,52,254.6666,50.6667,254.6666,50.6667,0,0,254.6666,0,0
141-84,163.3333,0,24.6667,138.6666,20.6667,138.6666,20.6667,1.3333,0,137.3333,0,0
141-85,55.3335,0,4.0001,51.3334,2.0001,50,2.0001,0.6667,0,49.3333,0,0
141-9,164.0001,1.3333,7.3334,155.3334,6.6667,154.6667,6.6667,5.3333,0,149.3334,0,0
142-1,72,0,5.3334,66.6666,4.6667,66.6666,4.6667,0,0,66.6666,0,0
142-10,23.3334,0,1.3334,22,0.6667,22,0.6667,0,0,22,0,0
142-11,18.0001,0,1.3334,16.6667,0.6667,16.6667,0.6667,0,0,16.6667,0,0
142-12,13.3333,0,2,11.3333,0,11.3333,0,0.6667,0,10.6666,0,0
142-13,8.6667,0,0.6667,8,0.6667,8,0.6667,0,0,8,0,0
142-14,8.6667,0,0.6667,8,0,8,0,0,0,8,0,0
142-15,4.6667,0,0,4.6667,0,4.6667,0,0,0,4.6667,0,0
142-16,8.0001,0,0.6667,7.3334,0,7.3334,0,0,0,7.3334,0,0
142-17,12,0,1.3333,10.6667,1.3333,10.6667,0,0,1.3333,10.6667,0,0
142-18,5.3333,0,0,5.3333,0,5.3333,0,0,0,5.3333,0,0
142-19,4.6667,0,0,4.6667,0,4.6667,0,0.6667,0,4,0,0
142-2,119.3335,0,7.3334,112.0001,7.3334,112.0001,7.3334,0.6667,0,111.3334,0,0
142-20,9.3333,0,0,9.3333,0,9.3333,0,0,0,9.3333,0,0
142-21,15.3334,0,2.0001,13.3333,0.6667,13.3333,0,0,0.6667,13.3333,0.6667,0
142-22,6.6667,0,0,6.6667,0,6.6667,0,0,0,6.6667,0,0
142-23,5.3334,0,0.6667,4.6667,0,4.6667,0,0.6667,0,4,0,0
142-24,12.6667,0,0.6667,12,0.6667,12,0,0,0.6667,12,0,0
142-25,13.3333,0,1.3333,12,1.3333,12,0,0,1.3333,12,0,0
142-26,16.6667,0,0.6667,16,0,16,0,0,0,16,0,0
142-27,7.3334,0,0,7.3334,0,7.3334,0,0.6667,0,6.6667,0,0
142-28,7.3333,0,0,7.3333,0,7.3333,0,0,0,7.3333,0,0
142-29,7.3334,0,0.6667,6.6667,0,6.6667,0,0,0,6.6667,0,0
142-3,83.3334,0,7.3334,76,7.3334,76,7.3334,0,0,76,0,0
142-30,12.6667,0,0,12.6667,0,12.6667,0,0.6667,0,12,0,0
142-31,9.3334,0,0.6667,8.6667,0,8.6667,0,0.6667,0,8,0,0
142-32,8.6667,0,0.6667,8,0,8,0,0.6667,0,7.3333,0,0
142-33,1.3333,0,0,1.3333,0,1.3333,0,0,0,1.3333,0,0
142-34,4.0001,0,0.6667,3.3334,0.6667,3.3334,0.6667,0,0,3.3334,0,0
142-35,6.6667,0,1.3334,5.3333,0.6667,5.3333,0.6667,0,0,5.3333,0,0
142-36,3.3333,0,0,3.3333,0,3.3333,0,0,0,3.3333,0,0
142-37,5.3333,0,0,5.3333,0,5.3333,0,0,0,5.3333,0,0
142-38,3.3333,0,0,3.3333,0,3.3333,0,0,0,3.3333,0,0
142-39,1.3333,0,0,1.3333,0,1.3333,0,0,0,1.3333,0,0
142-4,97.3333,0,8.6666,88.6667,7.3333,88.6667,7.3333,0,0,88.6667,0,0
142-40,2,0,0,2,0,2,0,0,0,2,0,0
142-41,0.6667,0,0,0.6667,0,0.6667,0,0,0,0.6667,0,0
142-44,0.6667,0,0,0.6667,0,0.6667,0,0,0,0.6667,0,0
